trj_id,source_lat,source_lng,source_timestamp,dest_lat,dest_lng,dest_timestamp,time_taken,geohash_source,geohash_dest,hour,day
69179,1.4308563,103.8296909,2019-04-17 22:32:22,1.3528084,103.8571505,2019-04-17 22:51:53,1171.0,w23b4sq,w21zeq6,22,2
69180,1.4396105,103.8362177,2019-04-19 17:10:03,1.3527002,103.7012002,2019-04-19 17:35:37,1534.0,w23b4y5,w21xxy2,17,4
69181,1.3301418,103.8597065,2019-04-10 06:06:31,1.3659807,103.9663462,2019-04-10 06:27:23,1252.0,w21ze6h,w21zvb9,6,2
69183,1.335026057348895,103.92601469317994,2019-04-17 01:27:32,1.3389189447579128,103.80659046753519,2019-04-17 01:43:39,967.0,w21zsgh,w21zd5t,1,2
69184,1.2954477195016567,103.8718513423921,2019-04-09 15:46:31,1.427064821829083,103.82835238710786,2019-04-09 16:04:17,1066.0,w21z7ev,w23b4ev,15,1
69185,1.3175735980602032,103.94849130457182,2019-04-08 23:04:13,1.2782224737546535,103.85865461815723,2019-04-08 23:22:02,1069.0,w21zmru,w21z72e,23,0
69186,1.3350117243457018,103.95246650461401,2019-04-13 10:57:56,1.3424772536394582,103.86034400212006,2019-04-13 11:14:07,971.0,w21zt7p,w21zekk,10,5
69187,1.3129005,103.8749605,2019-04-14 14:32:36,1.3442318,103.743946,2019-04-14 14:51:18,1122.0,w21z7xp,w21z8u8,14,6
69188,1.4305474843973127,103.83241342382483,2019-04-17 03:19:56,1.3299120215516878,103.8623994970635,2019-04-17 03:40:59,1263.0,w23b4u2,w21ze6n,3,2
69190,1.3171342,103.9640371,2019-04-12 11:04:32,1.34246,103.8606699,2019-04-12 11:26:28,1316.0,w21zmzb,w21zekm,11,4
69191,1.3271195,103.8753899,2019-04-11 09:12:38,1.4147597,103.8614981,2019-04-11 09:31:05,1107.0,w21ze9x,w23b53t,9,3
69192,1.3150905995049447,103.8049921762879,2019-04-11 05:23:27,1.3406713589251136,103.94573771027349,2019-04-11 05:40:53,1046.0,w21z6pk,w21ztk4,5,3
69193,1.3266282050403373,103.90594899237712,2019-04-10 05:05:10,1.3567076561841536,103.78339110901186,2019-04-10 05:19:30,860.0,w21zs3w,w21z9wu,5,2
69194,1.2960165,103.8519316,2019-04-20 10:34:53,1.3575302,103.929964,2019-04-20 11:07:08,1935.0,w21z75y,w21zszp,10,5
69195,1.3609514,103.8515401,2019-04-16 00:55:12,1.3145779,103.9062575,2019-04-16 01:11:36,984.0,w21zepy,w21zkrq,0,1
69196,1.2984020481714793,103.84454892836521,2019-04-18 14:56:23,1.36146830311853,103.74433717563076,2019-04-18 15:19:35,1392.0,w21z7h3,w21z8zb,14,3
69197,1.34083829,103.9817392,2019-04-15 10:04:21,1.40105619,103.87211462,2019-04-15 10:22:06,1065.0,w21zwhj,w21zgxj,10,0
69199,1.3269967262894868,103.94387708643835,2019-04-09 00:15:41,1.2770962641076902,103.858020595057,2019-04-09 00:38:25,1364.0,w21zt39,w21z727,0,1
69203,1.2781105,103.8408582,2019-04-09 08:05:22,1.3312891,103.7472411,2019-04-09 08:26:03,1241.0,w21z6bw,w21z8f6,8,1
69204,1.319783091528199,103.95554901460294,2019-04-16 01:26:50,1.2626961940846935,103.82384882293218,2019-04-16 01:47:33,1243.0,w21zt86,w21z4tf,1,1
69207,1.4385825,103.8337937,2019-04-14 11:24:31,1.3962143,103.8411731,2019-04-14 11:42:15,1064.0,w23b4vc,w21zfyn,11,6
69208,1.314513884692949,103.8011770226771,2019-04-12 11:23:06,1.3594632236159865,103.86432826769295,2019-04-12 11:44:52,1306.0,w21z6p3,w21zerr,11,4
69210,1.3750082,103.8815084,2019-04-21 16:28:13,1.3200814,103.7592469,2019-04-21 16:50:49,1356.0,w21zgfk,w21z907,16,6
69211,1.3054646,103.8412638,2019-04-12 22:05:22,1.3780182,103.7497168,2019-04-12 22:25:52,1230.0,w21z6vw,w21zbfu,22,4
69213,1.3875763,103.8416417,2019-04-19 21:57:23,1.4344873,103.7873511,2019-04-19 22:19:19,1316.0,w21zfux,w23b1tp,21,4
69217,1.3225882406967253,103.8639038684904,2019-04-15 04:23:02,1.3483846321165907,103.98470342569038,2019-04-15 04:38:19,917.0,w21ze2z,w21zwjr,4,0
69218,1.3905819,103.7453088,2019-04-20 15:12:26,1.3715339,103.9471695,2019-04-20 15:41:21,1735.0,w21zbv1,w21zv3s,15,5
69219,1.3923076,103.7451973,2019-04-18 13:27:58,1.3731068,103.9401398,2019-04-18 13:51:24,1406.0,w21zbv2,w21zv1y,13,3
69221,1.3131934,103.8565408,2019-04-13 08:47:21,1.3248711,103.890582,2019-04-13 09:07:10,1189.0,w21z7r4,w21zs14,8,5
69222,1.3307149738233353,103.84607332122665,2019-04-11 03:34:09,1.3327359315020337,103.77021490605898,2019-04-11 03:50:27,978.0,w21ze44,w21z96e,3,3
69223,1.3559675,103.9656093,2019-04-20 03:12:35,1.318513,103.8443937,2019-04-20 03:39:26,1611.0,w21ztyc,w21ze01,3,5
69224,1.3869252952938715,103.74607356362803,2019-04-17 03:22:27,1.300249921381507,103.84311033329045,2019-04-17 03:44:17,1310.0,w21zbu3,w21z7h8,3,2
69227,1.2692455342350695,103.82507849723238,2019-04-10 06:26:50,1.3705619434398515,103.86427948975488,2019-04-10 06:45:01,1091.0,w21z4x5,w21zg3x,6,2
69228,1.345213529725332,103.74811529190639,2019-04-08 01:08:28,1.329648606781026,103.84967095119286,2019-04-08 01:23:30,902.0,w21z8ug,w21ze4j,1,0
69229,1.3041053,103.8544386,2019-04-14 08:10:24,1.3172543,103.7693337,2019-04-14 08:28:34,1090.0,w21z7m2,w21z3rf,8,6
69234,1.436797194222519,103.84580577007884,2019-04-16 02:55:57,1.2974218964031172,103.80033257708146,2019-04-16 03:17:03,1266.0,w23b5jd,w21z6h1,2,1
69236,1.2790436,103.8550944,2019-04-09 11:11:58,1.3009914,103.9084927,2019-04-09 11:26:31,873.0,w21z72b,w21zkkz,11,1
69239,1.3077054,103.8577545,2019-04-09 11:19:19,1.3278989,103.9102429,2019-04-09 11:39:13,1194.0,w21z7q4,w21zs99,11,1
69240,1.4312493020224808,103.80273926552165,2019-04-14 13:31:57,1.3397223155653066,103.97378152629716,2019-04-14 13:48:45,1008.0,w23b4hd,w21ztgz,13,6
69242,1.438329,103.8088154,2019-04-10 01:05:21,1.370065,103.9421561,2019-04-10 01:23:35,1094.0,w23b4jz,w21zv32,1,2
69244,1.3678157,103.8867035,2019-04-13 02:26:28,1.4218452,103.7955743,2019-04-13 02:41:19,891.0,w21zgcp,w23b1fv,2,5
69246,1.4184246217450607,103.83395548284265,2019-04-15 09:35:08,1.3822531010571764,103.75008317239303,2019-04-15 09:55:26,1218.0,w23b4f1,w21zbgs,9,0
69247,1.3691899976942212,103.95703598686273,2019-04-09 01:57:29,1.324034836268143,103.89069785530373,2019-04-09 02:17:28,1199.0,w21zv97,w21zs14,1,1
69248,1.337618,103.7247806,2019-04-15 00:32:47,1.2977093,103.7826719,2019-04-15 00:48:14,927.0,w21z87d,w21z3sh,0,0
69249,1.3370223,103.9796735,2019-04-18 15:42:20,1.3793812,103.7607742,2019-04-18 16:05:58,1418.0,w21zw57,w21zc5h,15,3
69251,1.3053181,103.9100595,2019-04-20 22:34:00,1.4242386,103.8450179,2019-04-20 22:52:49,1129.0,w21zkt8,w23b553,22,5
69254,1.376635,104.0035633,2019-04-13 11:29:30,1.3983367,103.8999317,2019-04-13 11:49:38,1208.0,w21zydt,w21zuq9,11,5
69255,1.3051777073450057,103.83698669639104,2019-04-15 15:14:40,1.3356492709610117,103.93113171826091,2019-04-15 15:32:04,1044.0,w21z6ve,w21zt50,15,0
69257,1.305284923419843,103.8318418510675,2019-04-15 12:04:16,1.3952194802044813,103.74692611625589,2019-04-15 12:24:06,1190.0,w21z6v8,w21zbvf,12,0
69258,1.3428313,103.9617788,2019-04-08 09:53:56,1.4009865,103.8692309,2019-04-08 10:12:54,1138.0,w21ztsq,w21zgx5,9,0
69259,1.3193419580859946,103.85016507991456,2019-04-13 13:16:52,1.365124604750098,103.96249045201469,2019-04-13 13:35:39,1127.0,w21ze0j,w21zv8x,13,5
69260,1.3687986505482435,103.95770376231731,2019-04-14 00:46:09,1.3296349964401792,103.8455324754297,2019-04-14 01:02:50,1001.0,w21zv95,w21ze44,0,6
69262,1.351064045281111,103.94156099762289,2019-04-20 16:34:06,1.3878447069811903,103.74318345079894,2019-04-20 16:56:33,1347.0,w21ztjz,w21zbsx,16,5
69263,1.3355729,103.7453552,2019-04-10 10:20:08,1.4117593,103.7852811,2019-04-10 10:42:12,1324.0,w21z8g1,w23b19n,10,2
69266,1.3367362345533516,103.980347880912,2019-04-12 04:17:34,1.3113327417534881,103.84486346515253,2019-04-12 04:32:48,914.0,w21zw5k,w21z7n9,4,4
69268,1.3430757741166606,103.69239470186248,2019-04-13 06:42:59,1.4328145301593238,103.7727354453731,2019-04-13 06:56:52,833.0,w21xxs6,w23b1ku,6,5
69269,1.3482832,103.9633534,2019-04-19 05:22:29,1.3422647,103.7038095,2019-04-19 05:50:42,1693.0,w21zttr,w21xxu6,5,4
69270,1.2818705,103.7823011,2019-04-16 06:26:12,1.3131957,103.9403468,2019-04-16 06:44:36,1104.0,w21z397,w21zmpp,6,1
69271,1.2726043117018688,103.8469523735332,2019-04-12 00:36:47,1.33550957255441,103.96859792554018,2019-04-12 00:53:38,1011.0,w21z5pe,w21ztg5,0,4
69273,1.3216036213523232,103.78673058064732,2019-04-20 05:58:49,1.343527253952211,103.98259256515179,2019-04-20 06:30:28,1899.0,w21z98x,w21zwht,5,5
69274,1.3915040307710063,103.85791096046106,2019-04-10 02:24:37,1.3499348257786115,103.9576276277403,2019-04-10 02:38:17,820.0,w21zgm7,w21ztte,2,2
69276,1.3568268,103.9591789,2019-04-17 08:47:53,1.4250207,103.7763681,2019-04-17 09:07:20,1167.0,w21ztxh,w23b17r,8,2
69278,1.4160681,103.9022498,2019-04-18 17:17:38,1.341938,103.6934574,2019-04-18 17:42:17,1479.0,w23bh3g,w21xxs7,17,3
69279,1.3811633100772447,103.76501519424423,2019-04-19 11:17:56,1.3997009230350272,103.904855513681,2019-04-19 11:40:16,1340.0,w21zc5r,w21zuqv,11,4
69281,1.4001595437224055,103.8961429710373,2019-04-10 02:14:19,1.382223520938062,103.77558632249766,2019-04-10 02:29:07,888.0,w21zuny,w21zc7x,2,2
69282,1.3535137125911252,103.98743394373354,2019-04-21 23:12:33,1.3092987053108487,103.83385241041317,2019-04-21 23:36:26,1433.0,w21zwq3,w21z6y3,23,6
69283,1.2860333,103.8324532,2019-04-13 02:46:45,1.4275607,103.8548859,2019-04-13 03:04:32,1067.0,w21z6f0,w23b57b,2,5
69285,1.3457262330311597,103.71543440454471,2019-04-21 01:37:44,1.281244149859864,103.84429055732927,2019-04-21 02:00:27,1363.0,w21z8hg,w21z711,1,6
69286,1.3573079554749647,103.90246352091883,2019-04-16 12:05:07,1.4131356065666352,103.82336998433058,2019-04-16 12:20:44,937.0,w21zsr5,w23b493,12,1
69287,1.2965261511308503,103.8615971286831,2019-04-21 00:34:11,1.4313622117835323,103.78747029935224,2019-04-21 00:53:14,1143.0,w21z7kj,w23b1sx,0,6
69289,1.2687450587001148,103.8144734485136,2019-04-17 14:09:52,1.3864726239537477,103.7714993892814,2019-04-17 14:36:02,1570.0,w21z4qg,w21zckk,14,2
69290,1.3305261,103.9343939,2019-04-20 10:56:44,1.4153095,103.7713346,2019-04-20 11:21:46,1502.0,w21zt44,w23b13e,10,5
69291,1.3131677392930117,103.76841512768652,2019-04-09 00:51:14,1.2724075604588507,103.86267139731896,2019-04-09 01:04:20,786.0,w21z3r1,w21z5rw,0,1
69292,1.339085348883028,103.98104826929418,2019-04-21 18:55:58,1.3700860167643336,103.76386691176282,2019-04-21 19:18:45,1367.0,w21zw5u,w21zc1q,18,6
69294,1.3589171,103.8537713,2019-04-09 22:14:25,1.3388844,103.9805936,2019-04-09 22:31:35,1030.0,w21zer2,w21zw5s,22,1
69295,1.315915,103.8958483,2019-04-21 10:23:16,1.3619648,103.7646678,2019-04-21 10:53:28,1812.0,w21zkpw,w21z9pz,10,6
69297,1.3414098,103.9470081,2019-04-15 00:15:47,1.3437346,103.8471018,2019-04-15 00:33:55,1088.0,w21ztk5,w21zehe,0,0
69298,1.3485674,103.7312426,2019-04-15 23:15:18,1.3375452,103.8085635,2019-04-15 23:30:40,922.0,w21z8mq,w21zd5r,23,0
69299,1.4498541,103.8213392,2019-04-20 06:35:11,1.3644472,103.8897213,2019-04-20 07:01:34,1583.0,w23b4xb,w21zu06,6,5
693,1.4397662,103.7877377,2019-04-12 02:58:08,1.3313186,103.7979567,2019-04-12 03:16:10,1082.0,w23b1wp,w21z9fr,2,4
69300,1.4270988794328692,103.79863478249456,2019-04-09 05:07:17,1.3061708479780763,103.83918350651125,2019-04-09 05:22:17,900.0,w23b1gz,w21z6vv,5,1
69301,1.2803017,103.85128,2019-04-08 07:47:09,1.3153505,103.7718603,2019-04-08 08:04:23,1034.0,w21z71n,w21z3rk,7,0
69303,1.3095248257003549,103.86784534578993,2019-04-08 02:21:41,1.2725367119800188,103.80275438621118,2019-04-08 02:39:29,1068.0,w21z7w6,w21z4pd,2,0
69308,1.3749108424231284,103.95221298220612,2019-04-14 07:08:23,1.298425648862261,103.84349604155554,2019-04-14 07:28:05,1182.0,w21zv6r,w21z7h2,7,6
69312,1.3695277,103.8800816,2019-04-18 10:22:07,1.2724013,103.8039298,2019-04-18 10:49:54,1667.0,w21zgc7,w21z4pe,10,3
69314,1.3590788758762085,103.94194649072529,2019-04-09 04:40:37,1.4077573505569205,103.77219845869205,2019-04-09 04:59:48,1151.0,w21ztr2,w23b12k,4,1
69315,1.3771919,103.8841095,2019-04-21 23:10:42,1.3458141,103.9835549,2019-04-21 23:34:02,1400.0,w21zgfw,w21zwhy,23,6
69316,1.2861594078354042,103.80760020280626,2019-04-10 08:06:20,1.3564105450985842,103.7459668556177,2019-04-10 08:24:09,1069.0,w21z64n,w21z8yc,8,2
69318,1.451303,103.8292588,2019-04-16 13:41:55,1.3196526,103.8531973,2019-04-16 14:01:38,1183.0,w23b68n,w21ze0p,13,1
69319,1.300780612195069,103.84033354557576,2019-04-15 04:36:09,1.338648487369279,103.94336109220603,2019-04-15 04:49:49,820.0,w21z6uy,w21zt79,4,0
69321,1.4327975,103.7687605,2019-04-13 05:07:45,1.3045185,103.8325614,2019-04-13 05:28:49,1264.0,w23b1kf,w21z6v2,5,5
69322,1.3031401,103.8499961,2019-04-15 05:11:26,1.344358,103.7434392,2019-04-15 05:29:02,1056.0,w21z7jj,w21z8sx,5,0
69323,1.3424961527153156,103.73866184352904,2019-04-21 05:36:40,1.4229567358988444,103.83459734220855,2019-04-21 06:01:00,1460.0,w21z8sk,w23b4g4,5,6
69324,1.3773485273135615,103.88461899953325,2019-04-09 00:42:41,1.3052934813458261,103.83715218792887,2019-04-09 01:07:10,1469.0,w21zgfw,w21z6ve,0,1
69325,1.353728827090332,103.95522739747908,2019-04-13 00:50:14,1.3296440569696293,103.85855312468843,2019-04-13 01:04:43,869.0,w21ztw3,w21ze65,0,5
69331,1.3029752,103.8358459,2019-04-17 18:37:15,1.4445319,103.8233175,2019-04-17 18:53:58,1003.0,w21z6v4,w23b4wc,18,2
69332,1.4379355,103.7891217,2019-04-09 02:07:02,1.3369407,103.8091056,2019-04-09 02:24:29,1047.0,w23b1vb,w21zd5r,2,1
69335,1.3273671,103.8615842,2019-04-11 00:32:18,1.3384973,103.9803889,2019-04-11 00:50:19,1081.0,w21ze3t,w21zw5s,0,3
69336,1.3662828,103.9504186,2019-04-10 01:30:43,1.2923082,103.8619858,2019-04-10 01:47:57,1034.0,w21zv2w,w21z77m,1,2
69337,1.3120540387697477,103.8551705988894,2019-04-13 12:23:03,1.337683646317689,103.71792530715268,2019-04-13 12:46:47,1424.0,w21z7qc,w21z85t,12,5
69339,1.3915358,103.8692163,2019-04-08 22:45:12,1.329956,103.8640029,2019-04-08 23:05:34,1222.0,w21zgt7,w21ze6p,22,0
6934,1.3009840222260074,103.7722849481271,2019-04-11 06:53:49,1.3548253229958596,103.85998842355487,2019-04-11 07:13:38,1189.0,w21z3ku,w21zeqs,6,3
69342,1.3433361,103.9827168,2019-04-09 10:13:52,1.304089,103.9202499,2019-04-09 10:30:06,974.0,w21zwht,w21zkv2,10,1
69346,1.3748603,103.931629,2019-04-09 09:55:14,1.3379066,103.910752,2019-04-09 10:12:30,1036.0,w21zv42,w21zse9,9,1
69351,1.2855019,103.843221,2019-04-09 15:02:44,1.4320276,103.7872893,2019-04-09 15:21:24,1120.0,w21z740,w23b1sx,15,1
69354,1.3409390019766314,103.70933766169212,2019-04-17 23:31:35,1.287554897543161,103.84586489272762,2019-04-17 23:55:08,1413.0,w21xxun,w21z746,23,2
69356,1.2895709366335608,103.8346213582645,2019-04-11 23:02:44,1.3448127641544259,103.9831598614885,2019-04-11 23:20:01,1037.0,w21z6ff,w21zwhy,23,3
69357,1.3443083,103.7863821,2019-04-14 13:47:37,1.3487981,103.6861052,2019-04-14 14:02:51,914.0,w21z9sw,w21xxmt,13,6
69359,1.353372,103.7548905,2019-04-20 01:22:13,1.2875708,103.8457906,2019-04-20 01:48:08,1555.0,w21z9n2,w21z746,1,5
69361,1.43091307551883,103.76942864264221,2019-04-10 00:28:02,1.3531632849964645,103.71435318333643,2019-04-10 00:45:13,1031.0,w23b1k6,w21z8n6,0,2
69362,1.2833682108757325,103.8011489860437,2019-04-12 03:19:36,1.431689030870791,103.76931834353962,2019-04-12 03:35:56,980.0,w21z619,w23b1kd,3,4
69364,1.2998903,103.8331478,2019-04-17 22:17:59,1.336398,103.9795511,2019-04-17 22:34:24,985.0,w21z6u8,w21zw57,22,2
69365,1.3879377344045007,103.98902846207083,2019-04-11 08:27:59,1.3767999757020666,103.89414324791197,2019-04-11 08:51:23,1404.0,w21zykd,w21zu4t,8,3
69368,1.3286704212682745,103.74440345343046,2019-04-09 05:06:50,1.2891127873489145,103.85423700967786,2019-04-09 05:25:18,1108.0,w21z8cb,w21z768,5,1
69370,1.3434855,103.8586747,2019-04-18 01:35:05,1.3216476,103.7200625,2019-04-18 01:58:09,1384.0,w21zeke,w21z80w,1,3
69372,1.339661391471361,103.766276430694,2019-04-09 12:09:38,1.2705513290412127,103.82527773804034,2019-04-09 12:26:08,990.0,w21z97b,w21z4x7,12,1
69373,1.3398935,103.8514562,2019-04-11 00:56:27,1.3385912,103.747591,2019-04-11 01:11:52,925.0,w21ze5y,w21z8gd,0,3
69374,1.3409396552727524,103.84700918489025,2019-04-12 01:05:08,1.3362786994537335,103.74652253637763,2019-04-12 01:23:02,1074.0,w21zeh5,w21z8g3,1,4
69375,1.3675622,103.9464586,2019-04-20 22:12:56,1.3839583,103.7588149,2019-04-20 22:35:13,1337.0,w21zv2g,w21zc5f,22,5
69376,1.3784252716329206,103.87169638554802,2019-04-21 12:43:09,1.4116853978871002,103.83388889133565,2019-04-21 13:11:10,1681.0,w21zgdv,w23b4bc,12,6
69377,1.3484615878861126,103.76929394980094,2019-04-16 03:33:17,1.272586989230383,103.83705874756814,2019-04-16 03:49:39,982.0,w21z9m6,w21z4ze,3,1
69378,1.3509867725615896,103.9859790845073,2019-04-19 15:50:30,1.3512212650303006,103.79036359876876,2019-04-19 16:30:12,2382.0,w21zwmb,w21z9vc,15,4
69380,1.3007199755904295,103.84052266516673,2019-04-09 00:27:35,1.3587381146022712,103.96169403346161,2019-04-09 00:48:36,1261.0,w21z6uy,w21ztxq,0,1
69381,1.3497499245494555,103.70900647376709,2019-04-16 05:17:22,1.283427591311427,103.80134576572337,2019-04-16 05:32:48,926.0,w21xxvw,w21z619,5,1
69383,1.3222058,103.8910539,2019-04-17 07:46:47,1.3895787,103.8920615,2019-04-17 08:07:35,1248.0,w21zs0e,w21zuhg,7,2
69384,1.3264167,103.9284167,2019-04-08 02:20:12,1.311395,103.8528633,2019-04-08 02:38:09,1077.0,w21zscq,w21z7nx,2,0
69386,1.4383012,103.7895961,2019-04-12 02:27:58,1.3375701,103.800396,2019-04-12 02:45:09,1031.0,w23b1vc,w21zd53,2,4
69390,1.411067551548206,103.83320954194038,2019-04-20 07:50:46,1.30786501159367,103.76549217914402,2019-04-20 08:15:17,1471.0,w23b4bc,w21z3np,7,5
69391,1.3788698731398394,103.84793836471083,2019-04-10 05:00:59,1.2821319168934153,103.82307268780404,2019-04-10 05:19:20,1101.0,w21zg55,w21z693,5,2
69393,1.3748911,103.9562057,2019-04-19 14:13:24,1.3944525,103.7539718,2019-04-19 14:42:58,1774.0,w21zvd6,w21zbvz,14,4
69396,1.36627,103.9504517,2019-04-13 13:44:22,1.300489,103.8842313,2019-04-13 14:01:06,1004.0,w21zv2w,w21z7uw,13,5
69397,1.2847604090464473,103.84425479045589,2019-04-10 13:53:50,1.4242250332622082,103.85919794449941,2019-04-10 14:14:04,1214.0,w21z71c,w23b577,13,2
694,1.3703567227062965,103.9470509613861,2019-04-16 22:22:48,1.3982849969797781,103.81365433391456,2019-04-16 22:35:49,781.0,w21zv37,w21zfqd,22,1
6940,1.3436244007732445,103.91686363936432,2019-04-12 09:38:57,1.3141102353355538,103.83807054081355,2019-04-12 09:56:33,1056.0,w21zsst,w21z6zh,9,4
69400,1.434865846230657,103.8344989395014,2019-04-14 05:30:01,1.314678423094143,103.8457665989882,2019-04-14 05:47:22,1041.0,w23b4v1,w21z7p6,5,6
69401,1.3141087,103.70034,2019-04-09 10:28:30,1.2658621,103.8245237,2019-04-09 10:46:53,1103.0,w21xrz0,w21z4w6,10,1
69402,1.3348935856899633,103.96808231069367,2019-04-13 10:09:10,1.3544390006586373,103.78612868515819,2019-04-13 10:30:06,1256.0,w21ztg5,w21z9ww,10,5
69403,1.4323632770834038,103.77287472140402,2019-04-21 22:16:25,1.313900307657622,103.90654139582234,2019-04-21 22:38:19,1314.0,w23b1kv,w21zkrn,22,6
69404,1.2896965,103.8518212,2019-04-12 10:27:51,1.3089013,103.9118754,2019-04-12 10:51:56,1445.0,w21z74y,w21zkw6,10,4
69407,1.3553164,103.9688076,2019-04-08 01:40:40,1.302677,103.8535215,2019-04-08 01:59:28,1128.0,w21ztye,w21z7jp,1,0
69408,1.2928997908985844,103.8435174430433,2019-04-09 16:05:09,1.35392311451056,103.96798476041327,2019-04-09 16:20:51,942.0,w21z752,w21zty7,16,1
69409,1.2925088906289264,103.84340596467592,2019-04-18 13:03:19,1.355972460213913,103.96894249987206,2019-04-18 13:23:57,1238.0,w21z752,w21ztyg,13,3
69410,1.3168689147780777,103.85943821696888,2019-04-11 13:51:42,1.340174828657266,103.77613026658425,2019-04-11 14:07:20,938.0,w21z7rs,w21z97z,13,3
69411,1.4338479,103.7952646,2019-04-09 10:36:46,1.3431813,103.8605522,2019-04-09 10:54:11,1045.0,w23b1vj,w21zeks,10,1
69413,1.3374515,103.9814955,2019-04-12 18:28:28,1.4098929,103.8295111,2019-04-12 18:45:18,1010.0,w21zw5m,w23b48w,18,4
69416,1.4324098,103.7728203,2019-04-18 07:52:20,1.3188609,103.8919882,2019-04-18 08:17:37,1517.0,w23b1kv,w21zs05,7,3
69418,1.2815676431997078,103.82461964322212,2019-04-11 07:31:34,1.3885954597203323,103.86798945856265,2019-04-11 07:48:13,999.0,w21z696,w21zgsf,7,3
69420,1.3744216,103.7717789,2019-04-09 11:45:30,1.2833082,103.8124577,2019-04-09 12:03:23,1073.0,w21zc6h,w21z639,11,1
69421,1.3754344236996767,103.77781942149336,2019-04-11 22:29:37,1.2937067782190728,103.83265536979165,2019-04-11 22:46:50,1033.0,w21zcd2,w21z6g8,22,3
69422,1.2980424,103.8553092,2019-04-10 07:15:12,1.323378,103.7456942,2019-04-10 07:32:37,1045.0,w21z7k3,w21z8bc,7,2
69423,1.3402767420301984,103.77431591235097,2019-04-18 09:30:20,1.3150193100370557,103.94103050650114,2019-04-18 10:10:36,2416.0,w21z97y,w21zmpr,9,3
69432,1.3053857,103.8312703,2019-04-09 14:12:23,1.3135016,103.9545356,2019-04-09 14:30:03,1060.0,w21z6tx,w21zmx1,14,1
69433,1.3428153,103.9825174,2019-04-21 01:58:58,1.275236,103.7946663,2019-04-21 02:27:55,1737.0,w21zwhm,w21z3bh,1,6
69435,1.3994325795303266,103.89575363658876,2019-04-12 08:45:00,1.3057493137789276,103.83775801347137,2019-04-12 08:58:39,819.0,w21zuny,w21z6vs,8,4
69436,1.3310365844530343,103.79529565582405,2019-04-12 08:34:29,1.3689813762915963,103.86046503680186,2019-04-12 08:56:06,1297.0,w21z9fm,w21zg3h,8,4
69438,1.319638,103.8253472,2019-04-13 09:12:15,1.3556514,103.9409742,2019-04-13 09:33:15,1260.0,w21zd85,w21ztnz,9,5
69439,1.3764812,103.7348549,2019-04-12 00:43:28,1.4079648,103.8083162,2019-04-12 01:00:28,1020.0,w21zbd9,w23b40q,0,4
69443,1.2962344,103.8302626,2019-04-20 00:38:44,1.3525181,103.9638383,2019-04-20 01:00:03,1279.0,w21z6ey,w21zty0,0,5
69445,1.3496766023360307,103.79359804259427,2019-04-13 01:46:36,1.3202915151475727,103.90515876969084,2019-04-13 02:05:52,1156.0,w21z9vs,w21zs2m,1,5
69446,1.3504358,103.7013338,2019-04-09 22:37:07,1.3297044,103.839607,2019-04-09 22:54:50,1063.0,w21xxvc,w21zdfj,22,1
69447,1.3010793,103.8553955,2019-04-15 13:34:42,1.4283982,103.851567,2019-04-15 13:55:13,1231.0,w21z7kc,w23b5hn,13,0
69448,1.3598054213667914,103.9606510695318,2019-04-19 14:23:47,1.3440796698206248,103.75482751370303,2019-04-19 14:59:43,2156.0,w21ztxt,w21z8ux,14,4
69449,1.3061607,103.7678373,2019-04-15 05:39:17,1.4336035,103.7880361,2019-04-15 05:55:56,999.0,w21z3mc,w23b1ub,5,0
69450,1.4292272,103.7790891,2019-04-19 13:40:07,1.3792512,103.8804478,2019-04-19 14:06:37,1590.0,w23b1s1,w21zgg5,13,4
69453,1.3811555378012428,103.89718495335887,2019-04-20 13:03:18,1.3738042664821897,103.7386563696522,2019-04-20 13:28:56,1538.0,w21zu5r,w21zbdh,13,5
69454,1.3956548397946729,103.87908202813439,2019-04-12 00:18:24,1.3604139604370356,103.96104184066135,2019-04-12 00:35:42,1038.0,w21zgy4,w21ztxw,0,4
69455,1.3860614683251162,103.7417530827794,2019-04-14 02:27:28,1.430308505330338,103.82832430058012,2019-04-14 02:47:24,1196.0,w21zbsq,w23b4sm,2,6
69457,1.3248510751873255,103.67927653715014,2019-04-13 06:44:51,1.2723172036930919,103.80555133335292,2019-04-13 07:00:20,929.0,w21xx30,w21z4ps,6,5
69459,1.3427904873665166,103.73589435515075,2019-04-21 17:02:29,1.369454168455062,103.87986730107042,2019-04-21 17:24:00,1291.0,w21z8s6,w21zgc7,17,6
69460,1.3537875,103.9548983,2019-04-20 02:22:31,1.3517681,103.8572394,2019-04-20 02:47:04,1473.0,w21ztw3,w21zeq4,2,5
69461,1.314571,103.7100234,2019-04-11 10:04:49,1.2726079,103.8418183,2019-04-11 10:24:14,1165.0,w21xrzr,w21z4zx,10,3
69463,1.3567731,103.6955954,2019-04-17 10:09:06,1.4264993,103.7848426,2019-04-17 10:27:25,1099.0,w21xxwu,w23b1et,10,2
69464,1.3134826,103.8384732,2019-04-17 00:44:48,1.3517831,103.7122413,2019-04-17 01:01:03,975.0,w21z6zh,w21z8n0,0,2
69466,1.359258,103.8290519,2019-04-09 00:05:07,1.29708,103.800105,2019-04-09 00:24:12,1145.0,w21zdxq,w21z6h0,0,1
69467,1.322105896553482,103.8854391365317,2019-04-18 14:45:45,1.390854160894246,103.7543668846158,2019-04-18 15:11:18,1533.0,w21zebx,w21zbvp,14,3
